codigoTabelaReferencia,nome_marca_carro,valor_marca_carro,nome_carro,valor_carro,nome_ano_carro,valor_ano_carro,codigo_fipe,nome_marca_carro_final,nome_carro_modelo,valor_carro_fipe,ano_modelo_carro,combustivel,mes_referencia,data_consulta,tipo_veiculo,sigla_combustivel
313,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,2023 Gasolina,2023-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 362.194,00",2023,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,2022 Gasolina,2022-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 313.228,00",2022,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,2021 Gasolina,2021-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 290.581,00",2021,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Dolphin EV (Elétrico),10813,32000 Gasolina,32000-1,095007-6,BYD,Dolphin EV (Elétrico),"R$ 149.800,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Dolphin EV (Elétrico),10813,2025 Gasolina,2025-1,095007-6,BYD,Dolphin EV (Elétrico),"R$ 135.521,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Dolphin EV (Elétrico),10813,2024 Gasolina,2024-1,095007-6,BYD,Dolphin EV (Elétrico),"R$ 127.882,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Dolphin Mini (Elétrico),10986,32000 Gasolina,32000-1,095010-6,BYD,Dolphin Mini (Elétrico),"R$ 117.421,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Dolphin Mini (Elétrico),10986,2025 Gasolina,2025-1,095010-6,BYD,Dolphin Mini (Elétrico),"R$ 109.371,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Dolphin Mini (Elétrico),10986,2024 Gasolina,2024-1,095010-6,BYD,Dolphin Mini (Elétrico),"R$ 105.988,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,King GL 1.5 16V Aut. (Hibrido),11078,32000 Gasolina,32000-1,095012-2,BYD,King GL 1.5 16V Aut. (Hibrido),"R$ 175.966,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,King GL 1.5 16V Aut. (Hibrido),11078,2025 Gasolina,2025-1,095012-2,BYD,King GL 1.5 16V Aut. (Hibrido),"R$ 161.204,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Seal (Elétrico),10833,32000 Gasolina,32000-1,095008-4,BYD,Seal (Elétrico),"R$ 299.785,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Seal (Elétrico),10833,2025 Gasolina,2025-1,095008-4,BYD,Seal (Elétrico),"R$ 274.184,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Seal (Elétrico),10833,2024 Gasolina,2024-1,095008-4,BYD,Seal (Elétrico),"R$ 266.280,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Song Plus 1.5 16V Aut. (Hibrido),11084,32000 Gasolina,32000-1,095005-0,BYD,Song Plus 1.5 16V Aut. (Hibrido),"R$ 238.159,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Song Plus 1.5 16V Aut. (Hibrido),11084,2025 Gasolina,2025-1,095005-0,BYD,Song Plus 1.5 16V Aut. (Hibrido),"R$ 217.278,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Song Plus 1.5 16V Aut. (Hibrido),11084,2024 Gasolina,2024-1,095005-0,BYD,Song Plus 1.5 16V Aut. (Hibrido),"R$ 205.074,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Song Plus 1.5 16V Aut. (Hibrido),11084,2023 Gasolina,2023-1,095005-0,BYD,Song Plus 1.5 16V Aut. (Hibrido),"R$ 198.042,00",2023,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Yuan Plus (Elétrico),10184,32000 Gasolina,32000-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 236.588,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Yuan Plus (Elétrico),10184,2025 Gasolina,2025-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 215.563,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Yuan Plus (Elétrico),10184,2024 Gasolina,2024-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 202.410,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,BYD,238,Yuan Plus (Elétrico),10184,2023 Gasolina,2023-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 196.511,00",2023,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 83.081,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,ARGO 1.0 6V Flex.,8315,2025 Gasolina,2025-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 74.084,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,ARGO 1.0 6V Flex.,8315,2024 Gasolina,2024-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 71.907,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,ARGO 1.0 6V Flex.,8315,2023 Gasolina,2023-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 61.521,00",2023,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,ARGO 1.0 6V Flex.,8315,2022 Gasolina,2022-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 59.984,00",2022,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,ARGO 1.0 6V Flex.,8315,2021 Gasolina,2021-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 57.874,00",2021,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,ARGO 1.0 6V Flex.,8315,2020 Gasolina,2020-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 54.195,00",2020,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,ARGO 1.0 6V Flex.,8315,2019 Gasolina,2019-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 51.587,00",2019,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,ARGO 1.0 6V Flex.,8315,2018 Gasolina,2018-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 49.813,00",2018,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,Fastback 1.0 200 Turbo Flex Aut,10754,32000 Gasolina,32000-1,001568-7,Fiat,Fastback 1.0 200 Turbo Flex Aut,"R$ 117.733,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,Fastback 1.0 200 Turbo Flex Aut,10754,2025 Gasolina,2025-1,001568-7,Fiat,Fastback 1.0 200 Turbo Flex Aut,"R$ 111.413,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,Fastback 1.0 200 Turbo Flex Aut,10754,2024 Gasolina,2024-1,001568-7,Fiat,Fastback 1.0 200 Turbo Flex Aut,"R$ 108.626,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 94.325,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,2023 Gasolina,2023-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 76.262,00",2023,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,2022 Gasolina,2022-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 73.115,00",2022,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,2021 Gasolina,2021-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 70.822,00",2021,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 145.614,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:21",1,G
313,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,2025 Gasolina,2025-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 135.222,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,2024 Gasolina,2024-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 129.393,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,2023 Gasolina,2023-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 117.860,00",2023,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,2022 Gasolina,2022-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 106.438,00",2022,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 87.950,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,2025 Gasolina,2025-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 79.803,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,2024 Gasolina,2024-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 76.559,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,2023 Gasolina,2023-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 70.872,00",2023,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,2022 Gasolina,2022-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 67.118,00",2022,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,2021 Gasolina,2021-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 60.824,00",2021,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,2020 Gasolina,2020-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 55.844,00",2020,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,32000 Gasolina,32000-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 118.935,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,2025 Gasolina,2025-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 111.150,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,2024 Gasolina,2024-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 108.260,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,2023 Gasolina,2023-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 105.445,00",2023,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,2022 Gasolina,2022-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 101.995,00",2022,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,2021 Gasolina,2021-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 96.654,00",2021,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GWM,240,Haval H6 HEV (Hibrido),10859,32000 Gasolina,32000-1,096005-5,GWM,Haval H6 HEV (Hibrido),"R$ 207.120,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GWM,240,Haval H6 HEV (Hibrido),10859,2024 Gasolina,2024-1,096005-5,GWM,Haval H6 HEV (Hibrido),"R$ 192.231,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GWM,240,Ora 03 Skin (Elétrico),10886,32000 Gasolina,32000-1,096006-3,GWM,Ora 03 Skin (Elétrico),"R$ 150.016,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,GWM,240,Ora 03 Skin (Elétrico),10886,2024 Gasolina,2024-1,096006-3,GWM,Ora 03 Skin (Elétrico),"R$ 136.187,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Honda,25,CITY Hatchback EX 1.5 Flex 16V Aut.,10964,32000 Gasolina,32000-1,014115-1,Honda,CITY Hatchback EX 1.5 Flex 16V Aut.,"R$ 120.684,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Honda,25,CITY Hatchback EX 1.5 Flex 16V Aut.,10964,2024 Gasolina,2024-1,014115-1,Honda,CITY Hatchback EX 1.5 Flex 16V Aut.,"R$ 105.000,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,32000 Gasolina,32000-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 154.892,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,2025 Gasolina,2025-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 147.094,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,2024 Gasolina,2024-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 143.119,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,2023 Gasolina,2023-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 139.417,00",2023,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 118.279,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,2025 Gasolina,2025-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 109.488,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,2024 Gasolina,2024-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 106.589,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,2023 Gasolina,2023-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 99.136,00",2023,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,2022 Gasolina,2022-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 93.986,00",2022,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,2021 Gasolina,2021-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 90.445,00",2021,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Hyundai,26,HB20 Sense Plus 1.0 Flex 12V Mec.,11020,32000 Gasolina,32000-1,015234-0,Hyundai,HB20 Sense Plus 1.0 Flex 12V Mec.,"R$ 88.765,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Hyundai,26,HB20 Sense Plus 1.0 Flex 12V Mec.,11020,2025 Gasolina,2025-1,015234-0,Hyundai,HB20 Sense Plus 1.0 Flex 12V Mec.,"R$ 81.923,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,Hyundai,26,HB20 Sense Plus 1.0 Flex 12V Mec.,11020,2024 Gasolina,2024-1,015234-0,Hyundai,HB20 Sense Plus 1.0 Flex 12V Mec.,"R$ 74.789,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:23",1,G
313,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2022 Gasolina,2022-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 149.100,00",2022,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2021 Gasolina,2021-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 137.845,00",2021,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2020 Gasolina,2020-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 104.514,00",2020,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 187.972,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,2025 Gasolina,2025-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 168.057,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,2024 Gasolina,2024-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 125.564,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,2023 Gasolina,2023-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 118.874,00",2023,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,2022 Gasolina,2022-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 111.751,00",2022,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,32000 Gasolina,32000-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 117.761,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,2025 Gasolina,2025-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 113.358,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,2024 Gasolina,2024-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 110.258,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,2023 Gasolina,2023-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 104.683,00",2023,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Land Rover,33,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),10408,32000 Gasolina,32000-1,033214-3,Land Rover,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),"R$ 639.950,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Land Rover,33,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),10408,2023 Gasolina,2023-1,033214-3,Land Rover,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),"R$ 522.848,00",2023,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Porsche,47,Cayenne 3.0 V6 (Híbrido),11040,32000 Gasolina,32000-1,035120-2,Porsche,Cayenne 3.0 V6 (Híbrido),"R$ 962.500,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Porsche,47,Cayenne 3.0 V6 (Híbrido),11040,2025 Gasolina,2025-1,035120-2,Porsche,Cayenne 3.0 V6 (Híbrido),"R$ 835.632,00",2025,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Porsche,47,Cayenne 3.0 V6 (Híbrido),11040,2024 Gasolina,2024-1,035120-2,Porsche,Cayenne 3.0 V6 (Híbrido),"R$ 814.125,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Porsche,47,Cayenne 3.0 V6 (Híbrido),11040,2023 Gasolina,2023-1,035120-2,Porsche,Cayenne 3.0 V6 (Híbrido),"R$ 735.210,00",2023,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Porsche,47,Cayenne 3.0 V6 (Híbrido),11040,2022 Gasolina,2022-1,035120-2,Porsche,Cayenne 3.0 V6 (Híbrido),"R$ 651.597,00",2022,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Porsche,47,Cayenne 3.0 V6 (Híbrido),11040,2021 Gasolina,2021-1,035120-2,Porsche,Cayenne 3.0 V6 (Híbrido),"R$ 587.846,00",2021,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Porsche,47,Cayenne 3.0 V6 (Híbrido),11040,2020 Gasolina,2020-1,035120-2,Porsche,Cayenne 3.0 V6 (Híbrido),"R$ 510.868,00",2020,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Renault,48,KWID Intense (Elétrico) ,10022,32000 Gasolina,32000-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 101.663,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Renault,48,KWID Intense (Elétrico) ,10022,2024 Gasolina,2024-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 89.700,00",2024,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Renault,48,KWID Intense (Elétrico) ,10022,2023 Gasolina,2023-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 84.900,00",2023,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
313,Renault,48,Megane E-Tech (Elétrico),10867,32000 Gasolina,32000-1,025321-9,Renault,Megane E-Tech (Elétrico),"R$ 275.919,00",32000,Gasolina,setembro de 2024 ,"quarta-feira, 9 de outubro de 2024 18:25",1,G
